Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
23.892	7.830	16.155	1.888	0.004
23.897	7.806	16.088	1.896	-0.004
23.901	7.775	16.027	1.896	0.004
23.906	7.745	15.954	1.913	0.012
23.910	7.720	15.893	1.913	0.004
23.915	7.678	15.832	1.913	0.012
23.919	7.660	15.753	1.929	0.004
23.924	7.623	15.686	1.937	0.012
23.928	7.593	15.625	1.937	0.012
23.933	7.574	15.559	1.945	0.012
23.938	7.538	15.498	1.937	0.020
23.942	7.507	15.431	1.929	0.004
23.947	7.477	15.364	1.962	0.012
23.951	7.446	15.309	1.978	-0.004
23.956	7.416	15.236	1.978	0.004
23.960	7.398	15.175	1.978	0.004
23.965	7.361	15.102	1.994	-0.004
23.969	7.337	15.053	1.994	0.004
23.974	7.313	14.980	2.003	0.012
23.978	7.270	14.907	1.994	-0.004
23.983	7.239	14.840	2.011	-0.004
23.988	7.215	14.767	2.003	0.012
23.992	7.179	14.700	2.011	-0.004
23.997	7.148	14.633	2.019	0.004
24.001	7.112	14.578	2.035	0.004
24.006	7.075	14.505	2.035	0.004
24.010	7.051	14.420	2.044	0.004
24.015	7.020	14.353	2.035	0.012
24.019	6.984	14.280	2.044	0.012
24.024	6.953	14.213	2.060	0.012
24.029	6.917	14.134	2.068	0.012
24.033	6.886	14.067	2.060	0.004
24.038	6.856	14.000	2.068	0.004
24.042	6.819	13.933	2.076	0.012
24.047	6.789	13.860	2.085	-0.004
24.051	6.759	13.793	2.085	0.012
24.056	6.734	13.720	2.093	0.004
24.060	6.704	13.647	2.109	0.004
24.065	6.661	13.580	2.101	0.012
24.069	6.631	13.507	2.109	-0.004
24.074	6.600	13.440	2.117	-0.004
24.079	6.564	13.367	2.109	0.004
24.083	6.539	13.306	2.134	0.004
24.088	6.509	13.233	2.126	0.004
24.092	6.478	13.172	2.134	0.012
24.097	6.448	13.093	2.134	0.012
24.101	6.411	13.032	2.134	-0.004
24.106	6.387	12.965	2.142	0.004
24.110	6.345	12.898	2.150	0.012
24.115	6.326	12.819	2.166	-0.004
24.120	6.290	12.764	2.158	0.004
24.124	6.259	12.691	2.166	-0.004
24.129	6.229	12.618	2.175	0.004
24.133	6.186	12.557	2.175	0.004
24.138	6.156	12.478	2.183	-0.004
24.142	6.131	12.405	2.191	0.004
24.147	6.095	12.344	2.183	0.004
24.151	6.058	12.271	2.199	0.004
24.156	6.034	12.204	2.199	0.004
24.160	6.004	12.131	2.207	0.012
24.165	5.967	12.064	2.216	0.012
24.170	5.937	11.997	2.207	0.004
24.174	5.906	11.924	2.224	0.004
24.179	5.870	11.863	2.216	0.004
24.183	5.845	11.790	2.224	0.012
24.188	5.809	11.723	2.232	0.012
24.192	5.778	11.650	2.240	0.012
24.197	5.748	11.589	2.257	0.004
24.201	5.723	11.504	2.248	0.012
24.206	5.675	11.449	2.248	0.004
24.211	5.644	11.376	2.257	0.012
24.215	5.626	11.309	2.248	0.004
24.220	5.590	11.242	2.273	0.012
24.224	5.565	11.181	2.265	0.012
24.229	5.535	11.108	2.265	0.012
24.233	5.498	11.053	2.273	-0.004
24.238	5.474	10.986	2.281	-0.004
24.242	5.437	10.931	2.298	-0.004
24.247	5.413	10.858	2.289	0.012
24.251	5.395	10.797	2.298	0.012
24.256	5.358	10.730	2.298	0.004
24.261	5.328	10.670	2.298	0.004
24.265	5.297	10.603	2.306	0.004
24.270	5.267	10.530	2.314	0.004
24.274	5.236	10.463	2.314	0.012
24.279	5.200	10.396	2.322	0.004
24.283	5.163	10.329	2.330	-0.004
24.288	5.145	10.256	2.339	0.020
24.292	5.115	10.195	2.339	0.012
24.297	5.066	10.109	2.347	0.004
24.302	5.048	10.049	2.339	0.012
24.306	5.011	9.976	2.363	0.004
24.311	4.975	9.909	2.347	0.004
24.315	4.944	9.842	2.347	0.004
24.320	4.908	9.769	2.363	0.012
24.324	4.877	9.702	2.355	0.012
24.329	4.853	9.635	2.371	0.004
24.333	4.816	9.568	2.379	0.004
24.338	4.792	9.501	2.379	-0.004
24.342	4.755	9.440	2.371	0.004
24.347	4.731	9.379	2.379	0.004
24.352	4.701	9.318	2.379	0.020
24.356	4.670	9.257	2.388	0.004
24.361	4.640	9.178	2.388	-0.004
24.365	4.609	9.123	2.388	-0.004
24.370	4.579	9.050	2.396	0.004
24.374	4.555	9.001	2.404	0.004
24.379	4.530	8.934	2.404	0.004
24.383	4.500	8.874	2.404	0.012
24.388	4.469	8.807	2.429	-0.004
24.393	4.445	8.740	2.420	0.012
24.397	4.415	8.679	2.429	0.020
24.402	4.390	8.618	2.429	0.004
24.406	4.354	8.551	2.429	0.004
24.411	4.323	8.496	2.429	0.004
24.415	4.293	8.429	2.429	0.004
24.420	4.262	8.368	2.429	-0.004
24.424	4.244	8.307	2.437	0.004
24.429	4.195	8.246	2.445	0.004
24.433	4.183	8.192	2.437	0.004
24.438	4.147	8.125	2.461	0.004
24.443	4.116	8.064	2.445	0.012
24.447	4.086	7.985	2.453	0.012
24.452	4.061	7.930	2.453	0.004
24.456	4.025	7.845	2.461	-0.004
24.461	4.001	7.784	2.470	-0.012
24.465	3.958	7.717	2.478	0.004
24.470	3.927	7.650	2.470	0.004
24.474	3.885	7.577	2.478	0.004
24.479	3.860	7.504	2.478	0.004
24.484	3.830	7.431	2.478	0.012
24.488	3.800	7.364	2.478	0.004
24.493	3.763	7.297	2.494	0.012
24.497	3.727	7.230	2.486	0.012
24.502	3.702	7.163	2.486	0.004
24.506	3.666	7.102	2.502	0.012
24.511	3.641	7.023	2.494	0.004
24.515	3.611	6.974	2.502	0.004
24.520	3.574	6.901	2.511	-0.004
24.524	3.556	6.828	2.511	0.012
24.529	3.520	6.779	2.502	0.012
24.534	3.483	6.706	2.519	0.004
24.538	3.471	6.651	2.511	0.004
24.543	3.422	6.590	2.519	0.004
24.547	3.404	6.517	2.519	0.004
24.552	3.373	6.469	2.519	0.012
24.556	3.343	6.396	2.527	0.004
24.561	3.306	6.329	2.527	0.004
24.565	3.282	6.256	2.527	-0.004
24.570	3.246	6.195	2.527	0.004
24.575	3.215	6.134	2.519	0.004
24.579	3.185	6.049	2.535	0.012
24.584	3.154	5.976	2.527	0.004
24.588	3.112	5.909	2.543	0.020
24.593	3.087	5.836	2.535	0.012
24.597	3.051	5.762	2.551	0.004
24.602	3.026	5.702	2.535	0.004
24.606	2.984	5.629	2.551	0.012
24.611	2.953	5.555	2.551	-0.004
24.615	2.923	5.495	2.551	0.020
24.620	2.892	5.403	2.551	0.004
24.625	2.856	5.342	2.568	0.012
24.629	2.807	5.269	2.551	-0.012
24.634	2.777	5.202	2.568	0.004
24.638	2.746	5.135	2.568	0.004
24.643	2.722	5.062	2.568	0.012
24.647	2.685	4.989	2.568	0.012
24.652	2.649	4.928	2.560	0.012
24.656	2.612	4.837	2.568	-0.004
24.661	2.588	4.770	2.551	-0.004
24.666	2.545	4.709	2.568	0.012
24.670	2.515	4.642	2.576	0.004
24.675	2.491	4.563	2.576	0.004
24.679	2.448	4.490	2.576	0.012
24.684	2.411	4.411	2.584	-0.004
24.688	2.375	4.344	2.576	0.004
24.693	2.344	4.271	2.576	0.012
24.697	2.320	4.198	2.576	0.004
24.702	2.271	4.119	2.584	0.012
24.706	2.247	4.052	2.584	0.004
24.711	2.211	3.979	2.592	0.004
24.716	2.162	3.899	2.584	0.004
24.720	2.131	3.826	2.584	-0.004
24.725	2.101	3.753	2.576	0.012
24.729	2.064	3.680	2.584	0.012
24.734	2.028	3.607	2.584	0.004
24.738	1.991	3.528	2.584	0.004
24.743	1.949	3.449	2.601	0.004
24.747	1.930	3.370	2.584	0.004
24.752	1.894	3.297	2.576	0.012
24.757	1.851	3.218	2.592	-0.004
24.761	1.809	3.151	2.592	0.012
24.766	1.784	3.071	2.601	0.004
24.770	1.748	2.998	2.592	0.004
24.775	1.711	2.919	2.601	0.012
24.779	1.675	2.846	2.592	0.004
24.784	1.638	2.779	2.592	0.012
24.788	1.602	2.700	2.592	0.004
24.793	1.559	2.627	2.601	0.012
24.797	1.523	2.542	2.601	0.004
24.802	1.486	2.469	2.609	0.004
24.807	1.456	2.390	2.601	0.004
24.811	1.419	2.316	2.592	0.004
24.816	1.383	2.231	2.601	0.004
24.820	1.346	2.152	2.592	0.004
24.825	1.303	2.085	2.601	0.012
24.829	1.273	2.006	2.601	0.004
24.834	1.224	1.915	2.592	0.004
24.838	1.194	1.842	2.601	0.004
24.843	1.163	1.762	2.601	0.004
24.848	1.121	1.683	2.601	0.004
24.852	1.084	1.598	2.592	0.004
24.857	1.042	1.531	2.601	0.004
24.861	1.011	1.440	2.592	-0.004
24.866	0.969	1.367	2.601	0.012
24.870	0.938	1.288	2.601	-0.004
24.875	0.902	1.227	2.601	0.012
24.879	0.871	1.148	2.609	0.012
24.884	0.835	1.068	2.601	0.004
24.888	0.792	0.989	2.592	0.012
24.893	0.762	0.922	2.609	0.004
24.898	0.725	0.843	2.592	0.004
24.902	0.688	0.770	2.576	-0.004
24.907	0.646	0.697	2.584	-0.004
24.911	0.603	0.624	2.584	-0.004
24.916	0.573	0.545	2.592	0.004
24.920	0.542	0.460	2.601	0.004
24.925	0.506	0.399	2.592	0.004
24.929	0.469	0.320	2.584	0.012
24.934	0.433	0.234	2.584	-0.004
24.939	0.390	0.161	2.576	0.004
24.943	0.360	0.088	2.576	0.020
24.948	0.323	0.003	2.592	0.004
24.952	0.287	-0.076	2.584	0.012
24.957	0.250	-0.149	2.592	-0.004
24.961	0.208	-0.222	2.576	0.012
24.966	0.171	-0.295	2.576	0.004
24.970	0.134	-0.381	2.576	0.004
24.975	0.104	-0.460	2.576	-0.004
24.979	0.061	-0.527	2.576	0.004
24.984	0.025	-0.618	2.568	0.012
24.989	0.001	-0.685	2.568	0.012
24.993	-0.048	-0.758	2.568	-0.004
24.998	-0.085	-0.831	2.568	0.012
25.002	-0.121	-0.916	2.560	0.004
25.007	-0.158	-0.989	2.568	-0.004
25.011	-0.188	-1.069	2.560	-0.004
25.016	-0.237	-1.136	2.560	0.004
25.020	-0.261	-1.209	2.560	0.012
25.025	-0.304	-1.288	2.560	0.004
25.030	-0.340	-1.361	2.543	0.004
25.034	-0.371	-1.434	2.560	0.004
25.039	-0.407	-1.501	2.551	0.004
25.043	-0.438	-1.586	2.535	0.012
25.048	-0.480	-1.659	2.543	-0.012
25.052	-0.517	-1.732	2.551	0.012
25.057	-0.554	-1.817	2.543	0.004
25.061	-0.584	-1.884	2.543	-0.004
25.066	-0.614	-1.945	2.535	0.012
25.070	-0.651	-2.031	2.535	-0.004
25.075	-0.687	-2.098	2.535	0.012
25.080	-0.730	-2.177	2.527	0.004
25.084	-0.767	-2.250	2.527	0.004
25.089	-0.803	-2.329	2.527	0.012
25.093	-0.828	-2.396	2.519	0.004
25.098	-0.870	-2.463	2.527	0.004
25.102	-0.894	-2.548	2.511	-0.004
25.107	-0.937	-2.615	2.511	0.004
25.111	-0.974	-2.688	2.519	0.004
25.116	-1.016	-2.761	2.519	0.012
25.121	-1.035	-2.834	2.511	0.012
25.125	-1.077	-2.901	2.519	0.004
25.130	-1.120	-2.980	2.502	0.004
25.134	-1.156	-3.053	2.494	-0.004
25.139	-1.181	-3.114	2.502	-0.004
25.143	-1.205	-3.193	2.486	0.004
25.148	-1.248	-3.260	2.486	0.012
25.152	-1.272	-3.340	2.478	0.012
25.157	-1.315	-3.407	2.486	0.004
25.161	-1.333	-3.480	2.478	0.012
25.166	-1.375	-3.553	2.478	-0.004
25.171	-1.418	-3.620	2.478	0.004
25.175	-1.455	-3.699	2.470	-0.004
25.180	-1.479	-3.766	2.470	0.004
25.184	-1.515	-3.827	2.461	0.004
25.189	-1.552	-3.906	2.461	0.004
25.193	-1.582	-3.973	2.453	-0.004
25.198	-1.613	-4.040	2.461	0.004
25.202	-1.656	-4.113	2.461	0.004
25.207	-1.680	-4.180	2.445	0.004
25.212	-1.716	-4.265	2.453	0.004
25.216	-1.747	-4.326	2.437	0.012
25.221	-1.783	-4.405	2.429	0.004
25.225	-1.814	-4.460	2.437	0.004
25.230	-1.844	-4.539	2.429	0.004
25.234	-1.887	-4.600	2.412	0.020
25.239	-1.911	-4.673	2.420	-0.004
25.243	-1.942	-4.746	2.420	0.004
25.248	-1.990	-4.813	2.420	0.012
25.252	-2.021	-4.892	2.412	0.012
25.257	-2.057	-4.953	2.404	0.004
25.262	-2.076	-5.020	2.404	0.012
25.266	-2.118	-5.081	2.396	0.004
25.271	-2.149	-5.154	2.388	0.012
25.275	-2.185	-5.227	2.396	0.004
25.280	-2.210	-5.294	2.379	0.004
25.284	-2.240	-5.361	2.379	0.012
25.289	-2.270	-5.428	2.388	0.012
25.293	-2.307	-5.501	2.388	0.004
25.298	-2.343	-5.568	2.371	0.004
25.303	-2.374	-5.635	2.363	-0.004
25.307	-2.404	-5.708	2.371	0.012
25.312	-2.441	-5.769	2.355	0.004
25.316	-2.477	-5.842	2.347	0.004
25.321	-2.508	-5.909	2.339	0.004
25.325	-2.544	-5.988	2.339	0.012
25.330	-2.575	-6.055	2.347	0.012
25.334	-2.605	-6.122	2.339	0.012
25.339	-2.642	-6.201	2.339	0.012
25.343	-2.672	-6.274	2.322	0.004
25.348	-2.715	-6.335	2.322	0.004
25.353	-2.745	-6.396	2.306	0.004
25.357	-2.776	-6.469	2.314	0.004
25.362	-2.800	-6.536	2.314	0.020
25.366	-2.837	-6.609	2.314	-0.004
25.371	-2.873	-6.676	2.298	0.004
25.375	-2.898	-6.731	2.289	0.012
25.380	-2.934	-6.798	2.289	0.004
25.384	-2.958	-6.871	2.289	0.004
25.389	-2.995	-6.938	2.273	-0.004
25.394	-3.031	-7.011	2.281	0.004
25.398	-3.062	-7.066	2.265	0.004
25.403	-3.098	-7.133	2.257	0.004
25.407	-3.129	-7.200	2.257	0.004
25.412	-3.159	-7.273	2.248	0.004
25.416	-3.196	-7.340	2.257	0.004
25.421	-3.214	-7.413	2.265	0.004
25.425	-3.269	-7.486	2.240	0.004
25.430	-3.293	-7.553	2.240	0.004
25.434	-3.324	-7.626	2.232	0.004
25.439	-3.354	-7.693	2.232	0.004
25.444	-3.397	-7.760	2.224	0.012
25.448	-3.427	-7.827	2.207	-0.004
25.453	-3.458	-7.894	2.216	0.004
25.457	-3.488	-7.961	2.207	-0.004
25.462	-3.512	-8.028	2.199	0.012
25.466	-3.543	-8.095	2.199	0.012
25.471	-3.573	-8.155	2.183	0.004
25.475	-3.616	-8.216	2.199	0.004
25.480	-3.634	-8.283	2.183	-0.004
25.485	-3.665	-8.344	2.166	0.004
25.489	-3.695	-8.405	2.158	0.012
25.494	-3.726	-8.472	2.158	-0.004
25.498	-3.762	-8.539	2.158	0.004
25.503	-3.799	-8.606	2.142	0.004
25.507	-3.811	-8.667	2.158	0.004
25.512	-3.853	-8.734	2.134	0.012
25.516	-3.878	-8.807	2.134	-0.004
25.521	-3.914	-8.868	2.126	0.020
25.525	-3.945	-8.923	2.126	0.012
25.530	-3.975	-8.996	2.134	0.004
25.535	-3.993	-9.032	2.126	-0.004
25.539	-4.018	-9.099	2.093	-0.004
25.544	-4.054	-9.148	2.093	0.012
25.548	-4.079	-9.203	2.101	-0.004
25.553	-4.109	-9.263	2.101	0.012
25.557	-4.121	-9.312	2.093	0.004
25.562	-4.152	-9.373	2.076	0.004
25.566	-4.182	-9.422	2.076	0.004
25.571	-4.213	-9.483	2.060	0.004
25.576	-4.231	-9.544	2.068	0.012
25.580	-4.261	-9.598	2.060	0.012
25.585	-4.292	-9.653	2.052	0.004
25.589	-4.322	-9.732	2.044	0.004
25.594	-4.359	-9.793	2.052	0.004
25.598	-4.395	-9.866	2.027	0.012
25.603	-4.426	-9.939	2.019	0.012
25.607	-4.462	-10.006	2.027	0.004
25.612	-4.493	-10.085	2.019	0.004
25.616	-4.523	-10.152	2.011	0.004
25.621	-4.572	-10.225	2.011	0.004
25.626	-4.596	-10.298	2.011	0.012
25.630	-4.621	-10.365	1.986	0.004
25.635	-4.657	-10.426	1.986	0.004
25.639	-4.681	-10.487	1.986	0.004
25.644	-4.712	-10.542	1.978	0.004
25.648	-4.742	-10.603	1.970	0.004
25.653	-4.773	-10.658	1.970	0.012
25.657	-4.797	-10.719	1.962	0.012
25.662	-4.821	-10.773	1.970	0.004
25.667	-4.852	-10.828	1.954	0.004
25.671	-4.882	-10.883	1.937	0.004
25.676	-4.901	-10.956	1.937	0.004
25.680	-4.937	-11.011	1.945	0.012
25.685	-4.955	-11.060	1.929	0.004
25.689	-4.986	-11.133	1.913	0.004
25.694	-5.022	-11.187	1.929	0.004
25.698	-5.053	-11.254	1.904	-0.004
25.703	-5.083	-11.309	1.896	0.004
25.707	-5.108	-11.388	1.913	0.012
25.712	-5.138	-11.437	1.888	0.004
25.717	-5.168	-11.498	1.888	0.004
25.721	-5.205	-11.559	1.872	0.004
25.726	-5.217	-11.614	1.872	0.012
25.730	-5.248	-11.668	1.863	0.004
25.735	-5.278	-11.729	1.872	0.004
25.739	-5.296	-11.778	1.847	0.004
25.744	-5.315	-11.821	1.855	0.004
25.748	-5.345	-11.888	1.847	0.004
25.753	-5.375	-11.942	1.839	0.012
25.758	-5.400	-11.997	1.831	0.004
25.762	-5.424	-12.046	1.822	0.004
25.767	-5.455	-12.101	1.814	0.004
25.771	-5.479	-12.155	1.822	0.004
25.776	-5.509	-12.216	1.798	0.004
25.780	-5.540	-12.265	1.798	0.004
25.785	-5.558	-12.320	1.790	0.004
25.789	-5.582	-12.381	1.782	0.004
25.794	-5.613	-12.435	1.782	0.012
25.798	-5.637	-12.484	1.765	0.004
25.803	-5.662	-12.545	1.782	0.004
25.808	-5.686	-12.606	1.765	0.004
25.812	-5.716	-12.642	1.765	-0.004
25.817	-5.741	-12.697	1.741	0.012
25.821	-5.759	-12.764	1.757	0.004
25.826	-5.789	-12.813	1.732	0.012
25.830	-5.814	-12.849	1.732	0.004
25.835	-5.832	-12.904	1.732	0.012
25.839	-5.856	-12.959	1.724	0.012
25.844	-5.887	-13.002	1.716	0.004
25.849	-5.911	-13.056	1.716	-0.004
25.853	-5.936	-13.111	1.708	0.020
25.858	-5.960	-13.166	1.700	-0.004
25.862	-5.990	-13.221	1.708	0.004
25.867	-6.009	-13.276	1.675	0.004
25.871	-6.027	-13.324	1.667	0.004
25.876	-6.057	-13.385	1.675	0.012
25.880	-6.082	-13.428	1.659	-0.004
25.885	-6.112	-13.483	1.659	0.004
25.889	-6.130	-13.544	1.642	-0.012
25.894	-6.155	-13.592	1.659	-0.004
25.899	-6.185	-13.641	1.642	0.004
25.903	-6.203	-13.690	1.626	0.004
25.908	-6.234	-13.744	1.626	-0.004
25.912	-6.264	-13.781	1.618	0.012
25.917	-6.283	-13.836	1.610	0.004
25.921	-6.301	-13.891	1.601	0.004
25.926	-6.331	-13.939	1.601	-0.004
25.930	-6.362	-13.988	1.601	-0.004
25.935	-6.374	-14.043	1.593	-0.004
25.940	-6.398	-14.098	1.585	0.012
25.944	-6.435	-14.134	1.569	0.004
25.949	-6.447	-14.195	1.569	0.012
25.953	-6.471	-14.244	1.560	0.012
25.958	-6.502	-14.298	1.552	0.012
25.962	-6.526	-14.359	1.552	0.012
25.967	-6.544	-14.402	1.544	0.012
25.971	-6.563	-14.451	1.536	-0.004
25.976	-6.605	-14.512	1.519	-0.004
25.980	-6.624	-14.554	1.528	0.020
25.985	-6.648	-14.621	1.519	0.004
25.990	-6.678	-14.670	1.511	0.004
25.994	-6.697	-14.731	1.511	0.004
25.999	-6.727	-14.773	1.503	0.012
26.003	-6.739	-14.834	1.495	-0.012
26.008	-6.782	-14.877	1.478	0.004
26.012	-6.806	-14.938	1.478	0.004
26.017	-6.824	-14.993	1.478	0.012
26.021	-6.855	-15.047	1.462	0.012
26.026	-6.879	-15.108	1.454	0.012
26.031	-6.910	-15.151	1.446	0.004
26.035	-6.928	-15.200	1.446	0.004
26.040	-6.952	-15.260	1.446	0.004
26.044	-6.977	-15.309	1.446	-0.012
26.049	-7.013	-15.370	1.429	-0.004
26.053	-7.031	-15.425	1.413	0.004
26.058	-7.056	-15.480	1.421	0.004
26.062	-7.086	-15.528	1.405	0.004
26.067	-7.111	-15.583	1.397	0.012
26.071	-7.135	-15.638	1.405	-0.012
26.076	-7.159	-15.699	1.388	-0.004
26.081	-7.184	-15.747	1.380	-0.004
26.085	-7.214	-15.814	1.372	0.012
26.090	-7.232	-15.863	1.372	0.004
26.094	-7.257	-15.906	1.364	0.004
26.099	-7.281	-15.961	1.356	0.004
26.103	-7.312	-16.009	1.356	0.012
26.108	-7.330	-16.064	1.347	0.004
26.112	-7.360	-16.113	1.331	0.004
26.117	-7.379	-16.168	1.339	0.004
26.122	-7.403	-16.210	1.323	0.004
26.126	-7.433	-16.271	1.331	0.004
26.131	-7.458	-16.326	1.315	-0.012
26.135	-7.482	-16.375	1.323	0.012
26.140	-7.500	-16.417	1.298	0.004
26.144	-7.531	-16.478	1.306	0.012
26.149	-7.555	-16.527	1.290	0.004
26.153	-7.586	-16.582	1.290	0.012
26.158	-7.610	-16.642	1.274	0.012
26.162	-7.646	-16.703	1.274	-0.004
26.167	-7.665	-16.740	1.274	0.004
26.172	-7.689	-16.801	1.265	0.012
26.176	-7.707	-16.862	1.257	0.012
26.181	-7.738	-16.916	1.241	0.020
26.185	-7.774	-16.971	1.233	-0.004
26.190	-7.799	-17.038	1.241	0.004
26.194	-7.823	-17.087	1.225	0.004
26.199	-7.841	-17.142	1.225	0.004
26.203	-7.866	-17.190	1.225	0.004
26.208	-7.896	-17.245	1.208	0.004
26.213	-7.920	-17.294	1.208	0.004
26.217	-7.939	-17.343	1.192	0.012
26.222	-7.963	-17.397	1.184	0.004
26.226	-7.987	-17.452	1.184	0.004
26.231	-8.018	-17.495	1.175	0.004
26.235	-8.042	-17.556	1.175	0.004
26.240	-8.073	-17.598	1.159	0.012
26.244	-8.085	-17.653	1.159	0.012
26.249	-8.115	-17.696	1.167	0.004
26.253	-8.133	-17.769	1.143	0.004
26.258	-8.164	-17.811	1.143	0.004
26.263	-8.188	-17.872	1.126	-0.012
26.267	-8.219	-17.933	1.134	0.004
26.272	-8.243	-17.982	1.118	0.004
26.276	-8.273	-18.031	1.110	0.004
26.281	-8.298	-18.085	1.110	0.004
26.285	-8.322	-18.146	1.102	0.004
26.290	-8.347	-18.201	1.110	0.004
26.294	-8.371	-18.256	1.085	0.004
26.299	-8.395	-18.305	1.085	0.004
26.304	-8.414	-18.353	1.077	0.004
26.308	-8.444	-18.414	1.061	0.012
26.313	-8.468	-18.457	1.053	0.004
26.317	-8.493	-18.512	1.061	0.012
26.322	-8.511	-18.554	1.053	0.004
26.326	-8.541	-18.603	1.044	0.012
26.331	-8.560	-18.652	1.036	0.004
26.335	-8.572	-18.706	1.036	-0.004
26.340	-8.602	-18.749	1.020	0.012
26.344	-8.633	-18.804	1.012	0.004
26.349	-8.645	-18.859	1.020	0.004
26.354	-8.675	-18.901	0.995	0.012
26.358	-8.700	-18.950	0.987	0.004
26.363	-8.730	-19.005	0.995	0.004
26.367	-8.748	-19.053	0.987	0.012
26.372	-8.761	-19.102	0.987	0.004
26.376	-8.791	-19.157	0.979	0.004
26.381	-8.815	-19.212	0.971	-0.004
26.385	-8.840	-19.254	0.971	0.004
26.390	-8.858	-19.297	0.954	0.012
26.395	-8.888	-19.358	0.938	0.012
26.399	-8.907	-19.400	0.946	-0.004
26.404	-8.931	-19.449	0.946	0.012
26.408	-8.955	-19.504	0.930	0.012
26.413	-8.980	-19.553	0.938	0.012
26.417	-8.998	-19.595	0.930	0.012
26.422	-9.028	-19.644	0.921	0.004
26.426	-9.053	-19.687	0.905	0.004
26.431	-9.065	-19.735	0.913	0.004
26.435	-9.083	-19.778	0.881	0.004
26.440	-9.114	-19.839	0.889	0.004
26.445	-9.132	-19.875	0.889	0.004
26.449	-9.150	-19.930	0.881	0.012
26.454	-9.175	-19.967	0.881	0.012
26.458	-9.193	-20.015	0.881	0.012
26.463	-9.217	-20.070	0.864	0.004
26.467	-9.242	-20.107	0.864	-0.004
26.472	-9.272	-20.162	0.848	0.004
26.476	-9.284	-20.198	0.848	0.012
26.481	-9.308	-20.253	0.840	-0.004
26.486	-9.327	-20.295	0.831	0.004
26.490	-9.357	-20.344	0.815	0.012
26.495	-9.369	-20.387	0.823	0.004
26.499	-9.394	-20.435	0.815	0.012
26.504	-9.418	-20.484	0.799	0.004
26.508	-9.436	-20.521	0.799	0.012
26.513	-9.449	-20.563	0.807	-0.004
26.517	-9.491	-20.612	0.790	-0.004
26.522	-9.491	-20.655	0.774	0.004
26.526	-9.516	-20.691	0.782	0.012
26.531	-9.546	-20.746	0.774	0.012
26.536	-9.552	-20.783	0.766	0.012
26.540	-9.582	-20.831	0.758	0.012
26.545	-9.595	-20.868	0.749	0.004
26.549	-9.619	-20.910	0.749	0.020
26.554	-9.637	-20.947	0.749	-0.004
26.558	-9.662	-21.008	0.741	0.004
26.563	-9.680	-21.050	0.733	0.004
26.567	-9.692	-21.081	0.725	-0.004
26.572	-9.716	-21.117	0.725	0.012
26.577	-9.735	-21.172	0.717	0.004
26.581	-9.753	-21.209	0.709	0.012
26.586	-9.771	-21.251	0.700	0.004
26.590	-9.789	-21.294	0.709	0.012
26.595	-9.820	-21.330	0.692	0.012
26.599	-9.832	-21.373	0.700	0.012
26.604	-9.856	-21.416	0.676	0.012
26.608	-9.869	-21.452	0.668	0.012
26.613	-9.893	-21.489	0.668	-0.004
26.617	-9.911	-21.537	0.659	0.004
26.622	-9.930	-21.580	0.676	-0.004
26.627	-9.948	-21.617	0.651	0.012
26.631	-9.966	-21.653	0.643	0.012
26.636	-9.990	-21.696	0.643	0.004
26.640	-10.003	-21.744	0.635	0.004
26.645	-10.027	-21.781	0.643	0.020
26.649	-10.045	-21.824	0.618	0.012
26.654	-10.070	-21.866	0.618	0.012
26.658	-10.082	-21.909	0.618	-0.004
26.663	-10.106	-21.951	0.610	0.012
26.668	-10.124	-21.994	0.610	-0.004
26.672	-10.143	-22.037	0.602	0.004
26.677	-10.167	-22.073	0.594	0.012
26.681	-10.179	-22.116	0.586	0.012
26.686	-10.191	-22.146	0.561	0.004
26.690	-10.216	-22.189	0.586	0.004
26.695	-10.228	-22.225	0.569	0.004
26.699	-10.252	-22.262	0.561	0.004
26.704	-10.258	-22.305	0.561	0.012
26.708	-10.270	-22.323	0.553	0.004
26.713	-10.289	-22.365	0.545	0.004
26.718	-10.301	-22.396	0.553	0.004
26.722	-10.325	-22.414	0.528	0.012
26.727	-10.331	-22.457	0.537	0.004
26.731	-10.344	-22.487	0.528	-0.004
26.736	-10.362	-22.524	0.528	0.004
26.740	-10.380	-22.554	0.520	0.004
26.745	-10.398	-22.591	0.504	0.004
26.749	-10.410	-22.615	0.496	0.004
26.754	-10.435	-22.658	0.504	0.012
26.759	-10.453	-22.694	0.496	0.004
26.763	-10.459	-22.731	0.504	0.012
26.768	-10.477	-22.761	0.496	0.012
26.772	-10.508	-22.810	0.479	0.004
26.777	-10.514	-22.859	0.455	0.004
26.781	-10.544	-22.895	0.463	0.004
26.786	-10.563	-22.938	0.471	0.004
26.790	-10.575	-22.986	0.463	0.012
26.795	-10.605	-23.035	0.455	0.004
26.799	-10.624	-23.078	0.455	-0.004
26.804	-10.642	-23.120	0.438	0.012
26.809	-10.660	-23.163	0.438	0.004
26.813	-10.684	-23.212	0.430	-0.004
26.818	-10.709	-23.260	0.422	0.020
26.822	-10.727	-23.303	0.422	0.004
26.827	-10.751	-23.352	0.422	0.004
26.831	-10.770	-23.400	0.414	0.004
26.836	-10.788	-23.443	0.405	0.012
26.840	-10.806	-23.480	0.389	0.012
26.845	-10.837	-23.522	0.397	0.004
26.850	-10.849	-23.571	0.397	-0.004
