Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
90.754	4.372	11.364	-1.106	-0.565
90.759	4.348	11.315	-1.106	-0.549
90.763	4.323	11.285	-1.122	-0.565
90.768	4.311	11.254	-1.114	-0.573
90.772	4.281	11.224	-1.130	-0.582
90.777	4.256	11.175	-1.139	-0.573
90.782	4.244	11.151	-1.139	-0.582
90.786	4.220	11.108	-1.147	-0.582
90.791	4.201	11.071	-1.147	-0.582
90.795	4.183	11.035	-1.155	-0.590
90.800	4.159	10.992	-1.163	-0.582
90.804	4.134	10.962	-1.171	-0.598
90.809	4.110	10.925	-1.171	-0.590
90.813	4.098	10.883	-1.179	-0.590
90.818	4.074	10.846	-1.188	-0.606
90.823	4.055	10.810	-1.196	-0.606
90.827	4.037	10.779	-1.196	-0.598
90.832	4.007	10.743	-1.196	-0.606
90.836	3.988	10.700	-1.204	-0.614
90.841	3.976	10.664	-1.212	-0.614
90.845	3.952	10.621	-1.212	-0.614
90.850	3.927	10.591	-1.229	-0.623
90.854	3.909	10.554	-1.237	-0.631
90.859	3.885	10.511	-1.229	-0.631
90.863	3.879	10.463	-1.245	-0.639
90.868	3.848	10.438	-1.253	-0.631
90.873	3.830	10.396	-1.261	-0.631
90.877	3.812	10.371	-1.261	-0.647
90.882	3.787	10.317	-1.261	-0.647
90.886	3.769	10.286	-1.286	-0.647
90.891	3.751	10.243	-1.278	-0.647
90.895	3.733	10.207	-1.294	-0.655
90.900	3.708	10.170	-1.294	-0.655
90.904	3.684	10.134	-1.302	-0.663
90.909	3.666	10.091	-1.319	-0.655
90.914	3.635	10.055	-1.311	-0.672
90.918	3.611	10.012	-1.327	-0.655
90.923	3.599	9.982	-1.319	-0.680
90.927	3.586	9.939	-1.335	-0.680
90.932	3.556	9.896	-1.352	-0.688
90.936	3.544	9.854	-1.360	-0.680
90.941	3.520	9.817	-1.360	-0.688
90.945	3.501	9.775	-1.368	-0.688
90.950	3.477	9.738	-1.368	-0.688
90.954	3.459	9.708	-1.376	-0.696
90.959	3.440	9.659	-1.392	-0.704
90.964	3.410	9.622	-1.384	-0.704
90.968	3.398	9.580	-1.392	-0.704
90.973	3.379	9.537	-1.401	-0.713
90.977	3.349	9.507	-1.409	-0.696
90.982	3.331	9.464	-1.425	-0.704
90.986	3.306	9.428	-1.433	-0.713
90.991	3.288	9.379	-1.425	-0.721
90.995	3.270	9.330	-1.442	-0.721
91.000	3.258	9.312	-1.442	-0.729
91.005	3.221	9.263	-1.450	-0.721
91.009	3.209	9.227	-1.466	-0.729
91.014	3.185	9.190	-1.474	-0.729
91.018	3.172	9.148	-1.483	-0.737
91.023	3.148	9.117	-1.474	-0.745
91.027	3.124	9.062	-1.483	-0.737
91.032	3.106	9.026	-1.491	-0.737
91.036	3.081	8.977	-1.507	-0.745
91.041	3.063	8.953	-1.515	-0.754
91.045	3.045	8.898	-1.532	-0.770
91.050	3.014	8.868	-1.515	-0.754
91.055	2.996	8.813	-1.524	-0.770
91.059	2.972	8.770	-1.540	-0.762
91.064	2.953	8.728	-1.548	-0.754
91.068	2.935	8.691	-1.556	-0.770
91.073	2.911	8.661	-1.556	-0.786
91.077	2.899	8.600	-1.573	-0.778
91.082	2.862	8.575	-1.573	-0.786
91.086	2.850	8.527	-1.573	-0.786
91.091	2.832	8.484	-1.581	-0.803
91.096	2.807	8.447	-1.597	-0.786
91.100	2.789	8.399	-1.597	-0.803
91.105	2.765	8.362	-1.614	-0.795
91.109	2.740	8.326	-1.622	-0.811
91.114	2.728	8.271	-1.622	-0.811
91.118	2.698	8.234	-1.614	-0.803
91.123	2.692	8.186	-1.638	-0.819
91.127	2.655	8.149	-1.646	-0.827
91.132	2.631	8.106	-1.646	-0.819
91.136	2.612	8.070	-1.663	-0.819
91.141	2.582	8.027	-1.663	-0.819
91.146	2.570	7.985	-1.671	-0.827
91.150	2.551	7.936	-1.663	-0.844
91.155	2.521	7.893	-1.696	-0.827
91.159	2.515	7.851	-1.704	-0.835
91.164	2.478	7.808	-1.687	-0.860
91.168	2.454	7.766	-1.704	-0.844
91.173	2.430	7.729	-1.720	-0.844
91.177	2.418	7.674	-1.736	-0.852
91.182	2.399	7.632	-1.728	-0.860
91.187	2.375	7.595	-1.745	-0.868
91.191	2.351	7.540	-1.745	-0.876
91.196	2.338	7.510	-1.736	-0.876
91.200	2.314	7.461	-1.753	-0.868
91.205	2.296	7.412	-1.769	-0.876
91.209	2.271	7.382	-1.769	-0.876
91.214	2.253	7.333	-1.794	-0.885
91.218	2.229	7.297	-1.786	-0.893
91.223	2.204	7.242	-1.794	-0.893
91.227	2.186	7.199	-1.810	-0.893
91.232	2.168	7.157	-1.810	-0.893
91.237	2.150	7.108	-1.810	-0.901
91.241	2.125	7.065	-1.827	-0.901
91.246	2.101	7.029	-1.835	-0.909
91.250	2.083	6.980	-1.843	-0.917
91.255	2.046	6.931	-1.843	-0.901
91.259	2.028	6.889	-1.851	-0.926
91.264	2.010	6.840	-1.859	-0.926
91.268	1.979	6.798	-1.859	-0.934
91.273	1.961	6.755	-1.868	-0.926
91.278	1.937	6.706	-1.892	-0.926
91.282	1.930	6.664	-1.884	-0.934
91.287	1.894	6.615	-1.892	-0.934
91.291	1.876	6.572	-1.908	-0.934
91.296	1.857	6.536	-1.908	-0.942
91.300	1.833	6.487	-1.917	-0.950
91.305	1.815	6.438	-1.933	-0.958
91.309	1.797	6.384	-1.925	-0.942
91.314	1.766	6.341	-1.941	-0.950
91.318	1.742	6.298	-1.949	-0.975
91.323	1.717	6.256	-1.941	-0.958
91.328	1.705	6.213	-1.958	-0.967
91.332	1.687	6.158	-1.958	-0.975
91.337	1.656	6.116	-1.974	-0.967
91.341	1.632	6.061	-1.974	-0.975
91.346	1.608	6.030	-1.982	-0.967
91.350	1.583	5.976	-1.990	-0.967
91.355	1.559	5.933	-2.007	-0.991
91.359	1.547	5.884	-2.007	-0.991
91.364	1.510	5.848	-2.007	-0.991
91.369	1.492	5.799	-2.023	-0.983
91.373	1.462	5.744	-2.031	-0.999
91.378	1.449	5.696	-2.031	-0.999
91.382	1.437	5.653	-2.048	-1.007
91.387	1.395	5.604	-2.056	-1.007
91.391	1.383	5.568	-2.056	-1.016
91.396	1.346	5.513	-2.056	-1.007
91.400	1.328	5.464	-2.080	-1.007
91.405	1.309	5.415	-2.080	-1.016
91.409	1.285	5.373	-2.089	-1.016
91.414	1.261	5.330	-2.089	-1.016
91.419	1.236	5.275	-2.105	-1.032
91.423	1.212	5.233	-2.121	-1.032
91.428	1.194	5.184	-2.121	-1.048
91.432	1.176	5.129	-2.130	-1.040
91.437	1.151	5.081	-2.130	-1.040
91.441	1.133	5.044	-2.130	-1.048
91.446	1.109	4.995	-2.146	-1.048
91.450	1.078	4.941	-2.154	-1.048
91.455	1.060	4.898	-2.162	-1.057
91.460	1.035	4.843	-2.162	-1.048
91.464	1.011	4.801	-2.171	-1.065
91.469	0.987	4.752	-2.179	-1.057
91.473	0.962	4.709	-2.179	-1.065
91.478	0.944	4.654	-2.195	-1.065
91.482	0.926	4.600	-2.195	-1.073
91.487	0.902	4.563	-2.212	-1.073
91.491	0.883	4.508	-2.212	-1.073
91.496	0.853	4.460	-2.212	-1.081
91.500	0.841	4.417	-2.228	-1.089
91.505	0.816	4.362	-2.228	-1.089
91.510	0.792	4.320	-2.244	-1.089
91.514	0.774	4.277	-2.244	-1.106
91.519	0.768	4.216	-2.253	-1.106
91.523	0.725	4.173	-2.269	-1.098
91.528	0.713	4.106	-2.269	-1.106
91.532	0.688	4.070	-2.277	-1.106
91.537	0.670	4.027	-2.277	-1.106
91.541	0.640	3.985	-2.285	-1.114
91.546	0.634	3.918	-2.293	-1.114
91.551	0.609	3.881	-2.310	-1.122
91.555	0.585	3.814	-2.310	-1.122
91.560	0.555	3.766	-2.310	-1.130
91.564	0.536	3.711	-2.310	-1.130
91.569	0.518	3.686	-2.334	-1.130
91.573	0.488	3.632	-2.334	-1.139
91.578	0.457	3.583	-2.351	-1.130
91.582	0.433	3.534	-2.343	-1.139
91.587	0.414	3.479	-2.351	-1.139
91.591	0.390	3.425	-2.359	-1.155
91.596	0.366	3.382	-2.359	-1.155
91.601	0.341	3.327	-2.375	-1.147
91.605	0.317	3.278	-2.384	-1.163
91.610	0.299	3.236	-2.384	-1.171
91.614	0.268	3.175	-2.384	-1.163
91.619	0.256	3.132	-2.400	-1.171
91.623	0.238	3.090	-2.408	-1.171
91.628	0.214	3.029	-2.416	-1.171
91.632	0.189	2.980	-2.425	-1.179
91.637	0.177	2.931	-2.425	-1.179
91.642	0.159	2.883	-2.425	-1.179
91.646	0.134	2.828	-2.425	-1.179
91.651	0.110	2.779	-2.433	-1.188
91.655	0.092	2.731	-2.457	-1.188
91.660	0.061	2.682	-2.449	-1.188
91.664	0.043	2.627	-2.465	-1.204
91.669	0.019	2.578	-2.474	-1.188
91.673	0.000	2.524	-2.474	-1.204
91.678	-0.024	2.481	-2.474	-1.204
91.682	-0.048	2.426	-2.490	-1.212
91.687	-0.066	2.390	-2.482	-1.196
91.692	-0.085	2.323	-2.490	-1.212
91.696	-0.109	2.274	-2.506	-1.212
91.701	-0.127	2.231	-2.506	-1.212
91.705	-0.152	2.177	-2.523	-1.212
91.710	-0.182	2.128	-2.515	-1.212
91.714	-0.194	2.079	-2.523	-1.220
91.719	-0.213	2.024	-2.539	-1.229
91.723	-0.237	1.969	-2.539	-1.229
91.728	-0.261	1.915	-2.547	-1.237
91.733	-0.273	1.860	-2.547	-1.245
91.737	-0.304	1.817	-2.547	-1.229
91.742	-0.322	1.762	-2.556	-1.253
91.746	-0.340	1.720	-2.580	-1.237
91.751	-0.359	1.665	-2.580	-1.237
91.755	-0.377	1.610	-2.588	-1.245
91.760	-0.407	1.568	-2.580	-1.245
91.764	-0.432	1.507	-2.588	-1.253
91.769	-0.450	1.458	-2.597	-1.245
91.773	-0.468	1.409	-2.597	-1.253
91.778	-0.487	1.355	-2.613	-1.253
91.783	-0.511	1.300	-2.613	-1.261
91.787	-0.523	1.257	-2.613	-1.245
91.792	-0.547	1.202	-2.613	-1.261
91.796	-0.566	1.141	-2.621	-1.253
91.801	-0.596	1.099	-2.629	-1.270
91.805	-0.608	1.044	-2.629	-1.253
91.810	-0.627	0.995	-2.646	-1.270
91.814	-0.639	0.934	-2.646	-1.278
91.819	-0.663	0.892	-2.646	-1.270
91.824	-0.688	0.837	-2.662	-1.278
91.828	-0.706	0.788	-2.646	-1.286
91.833	-0.724	0.734	-2.662	-1.286
91.837	-0.748	0.691	-2.662	-1.278
91.842	-0.767	0.636	-2.670	-1.286
91.846	-0.791	0.575	-2.670	-1.286
91.851	-0.809	0.527	-2.687	-1.294
91.855	-0.821	0.478	-2.678	-1.294
91.860	-0.852	0.441	-2.687	-1.302
91.864	-0.870	0.374	-2.703	-1.286
91.869	-0.888	0.320	-2.687	-1.294
91.874	-0.913	0.271	-2.695	-1.302
91.878	-0.931	0.222	-2.711	-1.302
91.883	-0.949	0.167	-2.703	-1.302
91.887	-0.974	0.125	-2.703	-1.294
91.892	-0.986	0.064	-2.711	-1.302
91.896	-0.998	0.015	-2.728	-1.302
91.901	-1.022	-0.040	-2.719	-1.311
91.905	-1.041	-0.088	-2.728	-1.311
91.910	-1.071	-0.149	-2.728	-1.302
91.915	-1.102	-0.198	-2.736	-1.311
91.919	-1.114	-0.247	-2.744	-1.311
91.924	-1.138	-0.295	-2.744	-1.327
91.928	-1.150	-0.350	-2.736	-1.302
91.933	-1.175	-0.405	-2.744	-1.311
91.937	-1.199	-0.460	-2.752	-1.319
91.942	-1.217	-0.508	-2.752	-1.311
91.946	-1.235	-0.551	-2.752	-1.319
91.951	-1.254	-0.606	-2.769	-1.327
91.955	-1.278	-0.661	-2.760	-1.327
91.960	-1.290	-0.709	-2.760	-1.327
91.965	-1.321	-0.752	-2.777	-1.319
91.969	-1.339	-0.813	-2.777	-1.319
91.974	-1.363	-0.862	-2.760	-1.327
91.978	-1.375	-0.916	-2.785	-1.327
91.983	-1.400	-0.971	-2.777	-1.335
91.987	-1.418	-1.020	-2.793	-1.335
91.992	-1.442	-1.069	-2.785	-1.335
91.996	-1.467	-1.123	-2.793	-1.327
92.001	-1.485	-1.172	-2.793	-1.327
92.006	-1.509	-1.221	-2.793	-1.343
92.010	-1.534	-1.282	-2.809	-1.335
92.015	-1.552	-1.330	-2.801	-1.343
92.019	-1.582	-1.379	-2.801	-1.327
92.024	-1.601	-1.434	-2.809	-1.335
92.028	-1.613	-1.483	-2.826	-1.352
92.033	-1.643	-1.531	-2.809	-1.343
92.037	-1.668	-1.586	-2.809	-1.335
92.042	-1.686	-1.641	-2.818	-1.343
92.046	-1.704	-1.696	-2.818	-1.335
92.051	-1.723	-1.738	-2.818	-1.352
92.056	-1.741	-1.787	-2.826	-1.343
92.060	-1.771	-1.848	-2.834	-1.352
92.065	-1.789	-1.897	-2.818	-1.352
92.069	-1.814	-1.945	-2.834	-1.335
92.074	-1.832	-1.994	-2.842	-1.335
92.078	-1.863	-2.043	-2.842	-1.352
92.083	-1.881	-2.085	-2.842	-1.352
92.087	-1.893	-2.152	-2.842	-1.360
92.092	-1.930	-2.195	-2.834	-1.352
92.097	-1.948	-2.244	-2.850	-1.360
92.101	-1.966	-2.298	-2.850	-1.343
92.106	-1.990	-2.359	-2.859	-1.352
92.110	-2.015	-2.402	-2.859	-1.360
92.115	-2.045	-2.451	-2.867	-1.360
92.119	-2.063	-2.511	-2.859	-1.360
92.124	-2.082	-2.554	-2.867	-1.360
92.128	-2.106	-2.597	-2.859	-1.352
92.133	-2.130	-2.658	-2.875	-1.360
92.137	-2.149	-2.706	-2.859	-1.352
92.142	-2.179	-2.755	-2.875	-1.360
92.147	-2.203	-2.804	-2.867	-1.376
92.151	-2.222	-2.859	-2.883	-1.360
92.156	-2.240	-2.907	-2.875	-1.360
92.160	-2.258	-2.962	-2.883	-1.352
92.165	-2.277	-3.005	-2.883	-1.368
92.169	-2.301	-3.059	-2.891	-1.360
92.174	-2.319	-3.120	-2.883	-1.368
92.178	-2.344	-3.169	-2.891	-1.360
92.183	-2.368	-3.206	-2.891	-1.368
92.188	-2.392	-3.260	-2.900	-1.376
92.192	-2.410	-3.309	-2.891	-1.376
92.197	-2.435	-3.364	-2.891	-1.376
92.201	-2.459	-3.413	-2.883	-1.384
92.206	-2.477	-3.467	-2.916	-1.368
92.210	-2.502	-3.516	-2.908	-1.376
92.215	-2.520	-3.565	-2.908	-1.368
92.219	-2.538	-3.601	-2.908	-1.376
92.224	-2.563	-3.662	-2.916	-1.376
92.228	-2.587	-3.717	-2.916	-1.384
92.233	-2.611	-3.766	-2.916	-1.376
92.238	-2.630	-3.808	-2.924	-1.384
92.242	-2.654	-3.863	-2.916	-1.376
92.247	-2.666	-3.912	-2.924	-1.376
92.251	-2.691	-3.960	-2.924	-1.376
92.256	-2.721	-4.009	-2.924	-1.384
92.260	-2.739	-4.064	-2.924	-1.376
92.265	-2.758	-4.107	-2.924	-1.376
92.269	-2.782	-4.161	-2.924	-1.392
92.274	-2.800	-4.216	-2.941	-1.384
92.279	-2.831	-4.265	-2.941	-1.376
92.283	-2.849	-4.308	-2.941	-1.384
92.288	-2.867	-4.368	-2.941	-1.384
92.292	-2.885	-4.417	-2.941	-1.392
92.297	-2.904	-4.454	-2.949	-1.376
92.301	-2.928	-4.508	-2.949	-1.384
92.306	-2.946	-4.557	-2.949	-1.384
92.310	-2.977	-4.612	-2.949	-1.376
92.315	-2.995	-4.655	-2.957	-1.392
92.319	-3.013	-4.703	-2.957	-1.376
92.324	-3.038	-4.752	-2.941	-1.384
92.329	-3.056	-4.807	-2.957	-1.392
92.333	-3.074	-4.855	-2.949	-1.401
92.338	-3.098	-4.904	-2.957	-1.384
92.342	-3.123	-4.953	-2.957	-1.392
92.347	-3.135	-4.996	-2.965	-1.384
92.351	-3.159	-5.050	-2.965	-1.376
92.356	-3.178	-5.099	-2.965	-1.384
92.360	-3.208	-5.148	-2.957	-1.401
92.365	-3.220	-5.190	-2.973	-1.401
92.370	-3.251	-5.245	-2.965	-1.384
92.374	-3.269	-5.288	-2.973	-1.392
92.379	-3.287	-5.349	-2.957	-1.392
92.383	-3.312	-5.391	-2.973	-1.384
92.388	-3.324	-5.440	-2.965	-1.384
92.392	-3.348	-5.489	-2.973	-1.384
92.397	-3.372	-5.531	-2.981	-1.401
92.401	-3.391	-5.580	-2.981	-1.384
92.406	-3.409	-5.635	-2.981	-1.392
92.410	-3.427	-5.677	-2.981	-1.392
92.415	-3.445	-5.738	-2.973	-1.392
92.420	-3.470	-5.775	-2.981	-1.392
92.424	-3.482	-5.830	-2.981	-1.392
92.429	-3.506	-5.878	-2.998	-1.392
92.433	-3.525	-5.927	-2.981	-1.392
92.438	-3.543	-5.964	-2.990	-1.401
92.442	-3.567	-6.018	-2.981	-1.392
92.447	-3.586	-6.061	-2.981	-1.401
92.451	-3.610	-6.116	-2.990	-1.392
92.456	-3.622	-6.164	-2.981	-1.392
92.461	-3.640	-6.219	-2.990	-1.392
92.465	-3.665	-6.268	-2.990	-1.392
92.470	-3.683	-6.304	-2.990	-1.401
92.474	-3.695	-6.359	-2.990	-1.392
92.479	-3.738	-6.414	-2.981	-1.392
92.483	-3.750	-6.451	-2.998	-1.392
92.488	-3.762	-6.499	-2.990	-1.409
92.492	-3.786	-6.554	-2.990	-1.401
92.497	-3.805	-6.591	-2.998	-1.401
92.501	-3.829	-6.645	-2.998	-1.409
92.506	-3.847	-6.688	-3.006	-1.392
92.511	-3.872	-6.737	-3.006	-1.401
92.515	-3.884	-6.785	-3.006	-1.392
92.520	-3.908	-6.834	-3.006	-1.392
92.524	-3.933	-6.883	-3.006	-1.384
92.529	-3.945	-6.925	-2.998	-1.401
92.533	-3.963	-6.974	-3.006	-1.392
92.538	-3.993	-7.023	-3.006	-1.392
92.542	-4.000	-7.059	-3.006	-1.392
92.547	-4.024	-7.108	-3.014	-1.392
92.552	-4.036	-7.157	-3.006	-1.392
92.556	-4.060	-7.206	-3.006	-1.401
92.561	-4.073	-7.254	-3.006	-1.401
92.565	-4.097	-7.297	-2.998	-1.392
92.570	-4.115	-7.346	-2.998	-1.392
92.574	-4.133	-7.394	-3.006	-1.384
92.579	-4.140	-7.437	-3.014	-1.392
92.583	-4.176	-7.480	-3.006	-1.392
92.588	-4.188	-7.534	-3.006	-1.384
92.592	-4.207	-7.577	-3.006	-1.401
92.597	-4.231	-7.613	-3.014	-1.401
92.602	-4.243	-7.668	-3.006	-1.401
92.606	-4.267	-7.711	-3.006	-1.376
92.611	-4.292	-7.766	-3.006	-1.401
92.615	-4.298	-7.808	-3.014	-1.392
92.620	-4.316	-7.857	-2.998	-1.401
92.624	-4.347	-7.894	-3.014	-1.409
92.629	-4.359	-7.948	-3.006	-1.392
92.633	-4.371	-7.991	-3.014	-1.392
92.638	-4.401	-8.040	-3.006	-1.384
92.643	-4.414	-8.076	-3.014	-1.384
92.647	-4.438	-8.125	-3.006	-1.392
92.652	-4.456	-8.168	-3.006	-1.384
92.656	-4.481	-8.210	-3.014	-1.392
92.661	-4.493	-8.259	-3.014	-1.392
92.665	-4.517	-8.308	-2.998	-1.392
92.670	-4.529	-8.344	-2.998	-1.392
92.674	-4.541	-8.393	-3.006	-1.401
92.679	-4.566	-8.435	-3.014	-1.392
92.683	-4.584	-8.490	-3.006	-1.384
92.688	-4.608	-8.527	-3.022	-1.392
92.693	-4.614	-8.575	-3.006	-1.392
92.697	-4.627	-8.612	-3.006	-1.392
92.702	-4.657	-8.661	-3.014	-1.392
92.706	-4.663	-8.697	-3.014	-1.376
92.711	-4.681	-8.752	-3.022	-1.384
92.715	-4.700	-8.801	-3.006	-1.384
92.720	-4.718	-8.843	-3.006	-1.384
92.724	-4.736	-8.886	-2.998	-1.376
92.729	-4.742	-8.935	-3.006	-1.384
92.734	-4.767	-8.971	-3.006	-1.376
92.738	-4.773	-9.014	-3.006	-1.384
92.743	-4.803	-9.062	-2.998	-1.376
92.747	-4.809	-9.111	-3.014	-1.392
92.752	-4.834	-9.154	-2.998	-1.376
92.756	-4.846	-9.196	-3.006	-1.376
92.761	-4.864	-9.233	-2.998	-1.376
92.765	-4.882	-9.276	-2.998	-1.384
92.770	-4.901	-9.330	-2.998	-1.376
92.774	-4.913	-9.367	-3.006	-1.384
92.779	-4.937	-9.416	-2.990	-1.368
92.784	-4.955	-9.458	-2.998	-1.376
92.788	-4.968	-9.501	-2.990	-1.384
92.793	-4.992	-9.543	-2.990	-1.376
92.797	-5.016	-9.592	-2.990	-1.368
92.802	-5.035	-9.635	-2.981	-1.368
92.806	-5.065	-9.677	-2.990	-1.376
92.811	-5.065	-9.714	-2.998	-1.368
92.815	-5.083	-9.757	-2.998	-1.368
92.820	-5.102	-9.799	-2.990	-1.368
92.825	-5.120	-9.842	-2.998	-1.376
92.829	-5.144	-9.890	-2.981	-1.376
92.834	-5.162	-9.927	-2.973	-1.360
92.838	-5.181	-9.970	-2.981	-1.368
92.843	-5.199	-10.012	-2.981	-1.368
92.847	-5.211	-10.055	-2.981	-1.360
92.852	-5.242	-10.091	-2.981	-1.360
92.856	-5.254	-10.140	-2.990	-1.368
92.861	-5.266	-10.177	-2.973	-1.360
92.865	-5.284	-10.225	-2.973	-1.368
92.870	-5.302	-10.262	-2.973	-1.368
92.875	-5.321	-10.292	-2.973	-1.352
92.879	-5.339	-10.353	-2.973	-1.368
92.884	-5.363	-10.384	-2.981	-1.376
92.888	-5.375	-10.426	-2.973	-1.352
92.893	-5.400	-10.475	-2.965	-1.360
92.897	-5.418	-10.512	-2.957	-1.360
92.902	-5.430	-10.542	-2.965	-1.360
92.906	-5.449	-10.591	-2.981	-1.352
92.911	-5.473	-10.627	-2.965	-1.360
92.916	-5.485	-10.670	-2.973	-1.352
92.920	-5.503	-10.712	-2.965	-1.352
92.925	-5.522	-10.749	-2.973	-1.360
92.929	-5.534	-10.798	-2.965	-1.360
92.934	-5.558	-10.846	-2.957	-1.343
92.938	-5.570	-10.871	-2.965	-1.352
92.943	-5.589	-10.919	-2.949	-1.352
92.947	-5.613	-10.956	-2.965	-1.360
92.952	-5.631	-11.011	-2.949	-1.343
92.956	-5.656	-11.035	-2.957	-1.352
92.961	-5.668	-11.078	-2.949	-1.352
92.966	-5.686	-11.126	-2.957	-1.335
92.970	-5.704	-11.157	-2.957	-1.343
92.975	-5.723	-11.212	-2.949	-1.343
92.979	-5.741	-11.248	-2.941	-1.343
92.984	-5.753	-11.279	-2.957	-1.352
92.988	-5.777	-11.321	-2.957	-1.343
92.993	-5.796	-11.358	-2.949	-1.352
92.997	-5.814	-11.406	-2.957	-1.335
93.002	-5.832	-11.431	-2.949	-1.343
93.007	-5.844	-11.473	-2.949	-1.335
93.011	-5.869	-11.516	-2.941	-1.343
93.016	-5.875	-11.559	-2.941	-1.335
93.020	-5.899	-11.601	-2.941	-1.352
93.025	-5.923	-11.638	-2.941	-1.335
93.029	-5.936	-11.680	-2.932	-1.335
93.034	-5.954	-11.711	-2.932	-1.335
93.038	-5.972	-11.747	-2.941	-1.343
93.043	-5.978	-11.796	-2.949	-1.335
93.047	-6.009	-11.833	-2.932	-1.335
93.052	-6.027	-11.869	-2.932	-1.343
93.057	-6.033	-11.912	-2.932	-1.327
93.061	-6.051	-11.948	-2.941	-1.335
93.066	-6.082	-11.979	-2.932	-1.327
93.070	-6.088	-12.027	-2.916	-1.335
93.075	-6.106	-12.052	-2.924	-1.327
93.079	-6.137	-12.094	-2.924	-1.335
93.084	-6.149	-12.131	-2.932	-1.327
93.088	-6.161	-12.168	-2.932	-1.335
93.093	-6.173	-12.204	-2.924	-1.343
93.098	-6.216	-12.247	-2.924	-1.327
93.102	-6.222	-12.295	-2.924	-1.327
93.107	-6.228	-12.332	-2.932	-1.319
93.111	-6.246	-12.368	-2.924	-1.311
93.116	-6.270	-12.411	-2.916	-1.335
93.120	-6.277	-12.435	-2.916	-1.327
93.125	-6.301	-12.478	-2.916	-1.327
93.129	-6.319	-12.515	-2.916	-1.319
93.134	-6.344	-12.551	-2.908	-1.319
93.138	-6.356	-12.588	-2.924	-1.319
93.143	-6.368	-12.636	-2.916	-1.319
93.148	-6.392	-12.667	-2.924	-1.319
93.152	-6.392	-12.703	-2.900	-1.327
93.157	-6.417	-12.746	-2.916	-1.319
93.161	-6.441	-12.782	-2.916	-1.311
93.166	-6.453	-12.813	-2.916	-1.319
93.170	-6.465	-12.855	-2.908	-1.311
93.175	-6.477	-12.880	-2.916	-1.319
93.179	-6.496	-12.916	-2.900	-1.302
93.184	-6.520	-12.965	-2.916	-1.319
93.189	-6.526	-13.002	-2.908	-1.319
93.193	-6.551	-13.032	-2.900	-1.311
93.198	-6.569	-13.069	-2.900	-1.311
93.202	-6.575	-13.117	-2.900	-1.311
93.207	-6.593	-13.142	-2.883	-1.311
93.211	-6.611	-13.178	-2.891	-1.319
93.216	-6.630	-13.221	-2.891	-1.302
93.220	-6.642	-13.257	-2.900	-1.311
93.225	-6.660	-13.288	-2.891	-1.302
93.229	-6.678	-13.330	-2.900	-1.319
93.234	-6.684	-13.361	-2.908	-1.311
93.239	-6.703	-13.391	-2.883	-1.294
93.243	-6.715	-13.434	-2.883	-1.311
93.248	-6.733	-13.470	-2.883	-1.302
93.252	-6.745	-13.501	-2.891	-1.294
93.257	-6.764	-13.537	-2.883	-1.319
93.261	-6.782	-13.580	-2.891	-1.302
93.266	-6.800	-13.610	-2.883	-1.311
93.270	-6.818	-13.647	-2.883	-1.294
93.275	-6.825	-13.677	-2.875	-1.294
93.280	-6.843	-13.714	-2.875	-1.302
93.284	-6.861	-13.750	-2.883	-1.294
93.289	-6.879	-13.781	-2.883	-1.294
93.293	-6.891	-13.817	-2.875	-1.302
93.298	-6.916	-13.848	-2.875	-1.294
93.302	-6.922	-13.884	-2.875	-1.294
93.307	-6.934	-13.927	-2.883	-1.294
93.311	-6.958	-13.957	-2.867	-1.294
93.316	-6.971	-13.994	-2.867	-1.294
93.320	-6.989	-14.031	-2.875	-1.302
93.325	-7.007	-14.061	-2.875	-1.294
93.330	-7.025	-14.104	-2.875	-1.286
93.334	-7.032	-14.128	-2.867	-1.294
93.339	-7.044	-14.164	-2.859	-1.294
93.343	-7.056	-14.195	-2.867	-1.286
93.348	-7.074	-14.238	-2.875	-1.278
93.352	-7.092	-14.274	-2.867	-1.294
93.357	-7.105	-14.292	-2.867	-1.286
93.361	-7.123	-14.335	-2.859	-1.286
93.366	-7.141	-14.378	-2.859	-1.286
93.371	-7.153	-14.408	-2.859	-1.286
93.375	-7.165	-14.438	-2.850	-1.286
93.380	-7.184	-14.475	-2.859	-1.278
93.384	-7.208	-14.505	-2.859	-1.286
93.389	-7.220	-14.536	-2.850	-1.278
93.393	-7.226	-14.566	-2.867	-1.286
93.398	-7.232	-14.603	-2.850	-1.278
93.402	-7.251	-14.652	-2.842	-1.278
93.407	-7.269	-14.676	-2.850	-1.286
93.411	-7.293	-14.706	-2.850	-1.286
93.416	-7.299	-14.737	-2.850	-1.278
93.421	-7.318	-14.773	-2.850	-1.278
93.425	-7.324	-14.810	-2.850	-1.278
93.430	-7.342	-14.834	-2.850	-1.278
93.434	-7.360	-14.877	-2.850	-1.270
93.439	-7.366	-14.907	-2.842	-1.270
93.443	-7.391	-14.944	-2.834	-1.270
93.448	-7.403	-14.974	-2.842	-1.270
93.452	-7.421	-14.999	-2.834	-1.261
93.457	-7.427	-15.035	-2.834	-1.261
93.462	-7.452	-15.066	-2.834	-1.261
93.466	-7.464	-15.096	-2.834	-1.261
93.471	-7.464	-15.139	-2.842	-1.261
93.475	-7.482	-15.169	-2.842	-1.261
93.480	-7.500	-15.206	-2.834	-1.261
